id,building,building_category,footprint_area_m2,floor_count_est,floor_area_m2,height_proxy_m,height_proxy_source,solar_potential_score,solar_potential_class,is_high_potential,ghs_age_epoch,ghs_age_epoch_label,ghsl_height_m,era,typology,era_source,grid_id
1026039863,yes,residential,5059.428796773818,8,40475.430374190546,24.0,raw_height,62.30609441645024,high,1,4.0,2000-2009,27.281269073486328,era2,highrise,ghs_age,725
1026039864,yes,residential,1653.7166256952967,8,13229.733005562373,24.0,raw_height,55.88066433199731,high,1,4.0,2000-2009,24.78862762451172,era2,highrise,ghs_age,726
1026039865,yes,residential,795.3100914656254,8,6362.480731725003,24.0,raw_height,51.67647207452423,high,1,4.0,2000-2009,25.938711166381836,era2,highrise,ghs_age,726
1026039866,yes,residential,866.1427436971528,8,6929.1419495772225,24.0,raw_height,52.166302169880296,high,1,4.0,2000-2009,21.41055679321289,era2,highrise,ghs_age,726
1026039867,yes,residential,5390.046296740975,8,43120.3703739278,24.0,raw_height,62.669886239047244,high,1,4.0,2000-2009,16.423627853393555,era2,highrise,ghs_age,725
1026039868,yes,residential,738.9593800949225,8,5911.67504075938,24.0,raw_height,51.254594299472366,high,1,4.0,2000-2009,21.342788696289062,era2,highrise,ghs_age,767
1026039869,yes,residential,1498.5742000453315,8,11988.593600362652,24.0,raw_height,55.314765008947994,high,1,3.0,1990-1999,18.837596893310547,era1,highrise,ghs_age,767
1026039870,yes,residential,303.41453789995535,8,2427.316303199643,24.0,raw_height,46.149039618157914,high,1,4.0,2000-2009,19.23431396484375,era2,highrise,ghs_age,767
1026039871,yes,residential,251.99572862125564,8,2015.965828970045,24.0,raw_height,45.08552558542831,medium,0,4.0,2000-2009,19.23431396484375,era2,highrise,ghs_age,767
1026039872,yes,residential,5510.635441535067,8,44085.083532280536,24.0,raw_height,62.797046774996126,high,1,4.0,2000-2009,19.31659507751465,era2,highrise,ghs_age,766
1026039873,yes,residential,1254.1651938152902,34,42641.616589719866,100.0,raw_height,64.62458367708433,high,1,4.0,2000-2009,23.046968460083008,era2,highrise,ghs_age,808
1026039874,yes,residential,1180.5873681368084,34,40139.97051665149,100.0,raw_height,64.27734562047462,high,1,4.0,2000-2009,23.046968460083008,era2,highrise,ghs_age,808
1026039876,yes,residential,717.5134797957483,8,5740.107838365986,24.0,raw_height,51.085535806631825,high,1,3.0,1990-1999,20.950010299682617,era1,highrise,ghs_age,808
1026039877,yes,residential,2698.7071731732776,8,21589.65738538622,24.0,raw_height,58.694472417862144,high,1,3.0,1990-1999,17.675100326538086,era1,highrise,ghs_age,808
1026039878,yes,residential,970.5737275466922,8,7764.589820373538,24.0,raw_height,52.819947238612876,high,1,3.0,1990-1999,16.76154327392578,era1,highrise,ghs_age,808
1026039879,yes,residential,3460.7486156013833,8,27685.988924811067,24.0,raw_height,60.123643488640575,high,1,2.0,1980-1989,26.938425064086914,era1,highrise,ghs_age,808
1026039880,yes,residential,2574.314376781218,8,20594.515014249744,24.0,raw_height,58.42332137916054,high,1,2.0,1980-1989,26.135494232177734,era1,highrise,ghs_age,807
1026039881,yes,residential,808.5159542141646,34,27489.542443281596,100.0,raw_height,62.103515924647986,high,1,2.0,1980-1989,27.775264739990234,era1,highrise,ghs_age,807
1026039882,yes,residential,521.1481265360811,34,17719.03630222676,100.0,raw_height,59.583027720629964,high,1,2.0,1980-1989,27.775264739990234,era1,highrise,ghs_age,807
1026039883,yes,residential,544.5845324500792,34,18515.874103302693,100.0,raw_height,59.83540950334055,high,1,3.0,1990-1999,26.5477352142334,era1,highrise,ghs_age,807
1026039884,yes,residential,550.9780956602676,34,18733.2552524491,100.0,raw_height,59.90237919867516,high,1,3.0,1990-1999,18.868860244750977,era1,highrise,ghs_age,807
1026039885,yes,residential,1439.6582854460846,8,11517.266283568677,24.0,raw_height,55.08437223897792,high,1,3.0,1990-1999,18.868860244750977,era1,highrise,ghs_age,807
1026039886,yes,residential,1377.2238799655402,8,11017.791039724321,24.0,raw_height,54.829702203720764,high,1,4.0,2000-2009,33.81842041015625,era2,highrise,ghs_age,807
1026039887,yes,residential,1443.2195203261765,8,11545.756162609412,24.0,raw_height,55.09856389822705,high,1,4.0,2000-2009,33.81842041015625,era2,highrise,ghs_age,807
1026039888,yes,residential,4694.139843270609,8,37553.11874616487,24.0,raw_height,61.87542225328323,high,1,3.0,1990-1999,31.064746856689453,era1,highrise,ghs_age,807
1026039889,yes,residential,3731.1973671399473,8,29849.57893711958,24.0,raw_height,60.55604010728612,high,1,3.0,1990-1999,31.064746856689453,era1,highrise,ghs_age,807
1026039890,yes,residential,2017.756218777884,8,16142.049750223072,24.0,raw_height,57.023698802327004,high,1,3.0,1990-1999,21.579858779907227,era1,highrise,ghs_age,808
1026075856,yes,residential,1216.4611225789117,4,4865.844490315647,10.0,raw_height,48.0413424118155,high,1,3.0,1990-1999,18.791770935058594,era1,midrise,ghs_age,684
1026075857,yes,residential,960.9957474802238,8,7687.965979841791,24.0,raw_height,52.76299937211716,high,1,3.0,1990-1999,8.480892181396484,era1,highrise,ghs_age,643
1026126559,residential,residential,862.4054439774359,3,2587.2163319323076,9.0,building_type_default,45.36073396715054,medium,0,5.0,2010-2020,11.357419967651367,era3,midrise,ghs_age,669
1026126560,residential,residential,862.7546356640103,3,2588.2639069920306,9.0,building_type_default,45.36305826119055,medium,0,4.0,2000-2009,10.771476745605469,era2,midrise,ghs_age,669
1026126561,residential,residential,862.6278720051121,3,2587.883616015336,9.0,building_type_default,45.362214604008486,medium,0,3.0,1990-1999,10.547654151916504,era1,midrise,ghs_age,669
1026126562,residential,residential,862.6712742650288,3,2588.0138227950865,9.0,building_type_default,45.36250347540677,medium,0,3.0,1990-1999,10.547654151916504,era1,midrise,ghs_age,669
1026126563,residential,residential,859.8330075928252,3,2579.4990227784756,9.0,building_type_default,45.34358225820089,medium,0,2.0,1980-1989,11.41132926940918,era1,midrise,ghs_age,669
1026126564,residential,residential,434.9193602206595,3,1304.7580806619785,9.0,building_type_default,41.43227728411804,low,0,3.0,1990-1999,10.547654151916504,era1,midrise,ghs_age,669
1026126565,residential,residential,955.5393891261265,3,2866.6181673783794,9.0,building_type_default,45.94956280781713,high,1,2.0,1980-1989,11.41132926940918,era1,midrise,ghs_age,669
1026126566,residential,residential,957.3751412714666,3,2872.1254238144,9.0,building_type_default,45.96058389762534,high,1,5.0,2010-2020,11.990750312805176,era3,midrise,ghs_age,669
1026126567,residential,residential,299.94915842135464,3,899.8474752640639,9.0,building_type_default,39.30248794463929,low,0,2.0,1980-1989,11.41132926940918,era1,midrise,ghs_age,669
1026126569,residential,residential,304.24649187028103,3,912.7394756108431,9.0,building_type_default,39.383987130752914,low,0,3.0,1990-1999,10.547654151916504,era1,midrise,ghs_age,669
1026126570,residential,residential,733.3513855647809,3,2200.054156694343,9.0,building_type_default,44.43012359980605,medium,0,3.0,1990-1999,10.547654151916504,era1,midrise,ghs_age,669
1026126571,hotel,commercial,1207.1928615342,4,4828.7714461368,10.5,building_type_default,53.15900442571145,high,1,3.0,1990-1999,10.058418273925781,era1,midrise,ghs_age,629
1026126572,yes,residential,2284.576517026738,3,6853.729551080214,9.0,building_type_default,50.956517363708606,high,1,1.0,pre-1980,12.40527057647705,era1,midrise,ghs_age,671
1026126573,yes,residential,733.6435467030803,4,2934.5741868123214,10.8,raw_height,45.65725107021832,high,1,1.0,pre-1980,14.580970764160156,era1,midrise,ghs_age,670
1026126574,yes,residential,890.2406705452964,15,13353.610058179447,43.2,raw_height,56.540864733520856,high,1,3.0,1990-1999,14.964344024658203,era1,highrise,ghs_age,670
1026126575,yes,residential,940.0280082288423,8,7520.224065830738,21.6,raw_height,51.88945353893989,high,1,1.0,pre-1980,15.740431785583496,era1,highrise,ghs_age,670
1026126576,yes,residential,662.887141858824,3,1988.6614255764719,9.0,building_type_default,43.85027401954471,medium,0,1.0,pre-1980,16.61174774169922,era1,midrise,ghs_age,670
1026126577,yes,residential,611.145950091005,3,1833.437850273015,9.0,building_type_default,43.38385909587236,medium,0,1.0,pre-1980,16.61174774169922,era1,midrise,ghs_age,670
1026126578,industrial,commercial,998.5752266941212,4,3994.3009067764847,10.5,building_type_default,51.96047798234492,high,1,3.0,1990-1999,16.7722110748291,era1,midrise,ghs_age,670
1026126584,yes,residential,544.5578704050175,3,1633.6736112150525,9.0,building_type_default,42.72188897314767,medium,0,2.0,1980-1989,17.761947631835938,era1,midrise,ghs_age,670
1026126585,yes,residential,323.875446657845,3,971.6263399735349,9.0,building_type_default,39.74222613562774,low,0,2.0,1980-1989,17.761947631835938,era1,midrise,ghs_age,670
1026126586,yes,residential,638.542774594245,3,1915.628323782735,9.0,building_type_default,43.63553000298128,medium,0,1.0,pre-1980,11.852093696594238,era1,midrise,ghs_age,671
1026126587,yes,residential,688.3519045708304,3,2065.055713712491,9.0,building_type_default,44.06663360531719,medium,0,1.0,pre-1980,11.852093696594238,era1,midrise,ghs_age,670
1026126588,yes,residential,445.8023310929695,3,1337.4069932789084,9.0,building_type_default,41.574021528291134,low,0,3.0,1990-1999,14.964344024658203,era1,midrise,ghs_age,670
1026126589,yes,residential,407.67536114096686,3,1223.0260834229007,9.0,building_type_default,41.06131227309114,low,0,3.0,1990-1999,14.964344024658203,era1,midrise,ghs_age,670
1026126590,yes,residential,594.2220761368205,3,1782.6662284104616,9.0,building_type_default,43.22270241435186,medium,0,3.0,1990-1999,14.964344024658203,era1,midrise,ghs_age,670
1026126591,yes,residential,226.61143136738988,3,679.8342941021697,9.0,building_type_default,37.69701534244738,low,0,3.0,1990-1999,14.964344024658203,era1,midrise,ghs_age,670
1026126592,yes,residential,1001.209859740101,3,3003.629579220303,7.2,raw_height,44.74908384113991,medium,0,3.0,1990-1999,14.964344024658203,era1,midrise,ghs_age,670
1026139853,residential,residential,1475.6644770634307,3,4426.9934311902925,9.0,building_type_default,48.44552905871426,high,1,5.0,2010-2020,8.722436904907227,era3,midrise,ghs_age,708
1026139854,residential,residential,1475.414661882305,3,4426.243985646915,9.0,building_type_default,48.444556527609215,high,1,5.0,2010-2020,6.6777215003967285,era3,midrise,ghs_age,708
1026139855,residential,residential,1475.4305088949993,3,4426.291526684998,9.0,building_type_default,48.44461822495605,high,1,5.0,2010-2020,6.6777215003967285,era3,midrise,ghs_age,708
1026139856,residential,residential,1475.4192723476299,3,4426.25781704289,9.0,building_type_default,48.4445744776523,high,1,3.0,1990-1999,7.152734756469727,era1,midrise,ghs_age,707
1026139857,residential,residential,1475.3174163296014,3,4425.952248988804,9.0,building_type_default,48.44417790594031,high,1,3.0,1990-1999,7.152734756469727,era1,midrise,ghs_age,707
1026139858,residential,residential,1475.4437024872468,3,4426.33110746174,9.0,building_type_default,48.44466959120703,high,1,3.0,1990-1999,8.22663688659668,era1,midrise,ghs_age,707
1026139859,residential,residential,1475.4392664939373,3,4426.3177994818125,9.0,building_type_default,48.44465232072712,high,1,4.0,2000-2009,6.789825916290283,era2,midrise,ghs_age,707
1026139860,residential,residential,1475.4389329480346,3,4426.316798844104,9.0,building_type_default,48.44465102214376,high,1,4.0,2000-2009,7.1607208251953125,era2,midrise,ghs_age,707
1026139861,residential,residential,1475.767624899991,3,4427.3028746999735,9.0,building_type_default,48.44593056550138,high,1,4.0,2000-2009,7.1607208251953125,era2,midrise,ghs_age,707
1026139862,residential,residential,1475.559189309025,3,4426.677567927075,9.0,building_type_default,48.44511919329154,high,1,4.0,2000-2009,8.421747207641602,era2,midrise,ghs_age,748
1026139863,residential,residential,850.0714985731573,3,2550.214495719472,9.0,building_type_default,45.2780278516311,medium,0,4.0,2000-2009,6.789825916290283,era2,midrise,ghs_age,707
1026139864,residential,residential,850.0131783758048,3,2550.0395351274146,9.0,building_type_default,45.27763394110916,medium,0,4.0,2000-2009,4.726869583129883,era2,midrise,ghs_age,708
1026139865,residential,residential,850.2724867955224,3,2550.8174603865673,9.0,building_type_default,45.27938517413308,medium,0,5.0,2010-2020,6.6777215003967285,era3,midrise,ghs_age,708
1026139866,residential,residential,770.4584212230959,3,2311.375263669288,9.0,building_type_default,44.713480525145954,medium,0,4.0,2000-2009,6.588883399963379,era2,midrise,ghs_age,708
1026139867,residential,residential,770.6179014636429,3,2311.8537043909287,9.0,building_type_default,44.714668696929685,medium,0,5.0,2010-2020,8.722436904907227,era3,midrise,ghs_age,708
1026139868,yes,residential,714.400919558207,3,2143.202758674621,9.0,building_type_default,44.27984034870975,medium,0,3.0,1990-1999,9.151046752929688,era1,midrise,ghs_age,708
1026139869,yes,residential,1772.5661168286267,3,5317.69835048588,9.0,building_type_default,49.49863133529166,high,1,3.0,1990-1999,8.766887664794922,era1,midrise,ghs_age,707
1026139870,yes,residential,3028.4095714437262,3,9085.228714331179,9.0,building_type_default,52.57606164731277,high,1,3.0,1990-1999,9.507240295410156,era1,midrise,ghs_age,707
1026139871,yes,residential,1989.8273361711483,3,5969.482008513445,9.0,building_type_default,50.162878746570414,high,1,3.0,1990-1999,9.84789752960205,era1,midrise,ghs_age,748
1026249938,yes,residential,1550.830381926623,34,52728.23298550518,100.0,raw_height,65.84416147317717,high,1,1.0,pre-1980,35.65745544433594,era1,highrise,ghs_age,889
1026249939,yes,residential,4380.1070362998835,34,148923.63923419605,100.0,raw_height,71.80999567254919,high,1,2.0,1980-1989,30.158893585205078,era1,highrise,ghs_age,889
1026250338,yes,residential,1871.9508599494075,27,50542.673218634,80.0,raw_height,65.2922643920706,high,1,1.0,pre-1980,26.595014572143555,era1,highrise,ghs_age,889
1026250339,yes,residential,1380.0767887305328,27,37262.07329572439,80.0,raw_height,63.54107392779136,high,1,1.0,pre-1980,19.606616973876953,era1,highrise,ghs_age,889
1026250340,yes,residential,1008.5238753878511,27,27230.14463547198,80.0,raw_height,61.73968492431813,high,1,1.0,pre-1980,27.746370315551758,era1,highrise,ghs_age,889
1026250341,yes,residential,1208.4670934598628,27,32628.611523416293,80.0,raw_height,62.778385571842385,high,1,1.0,pre-1980,32.01747512817383,era1,highrise,ghs_age,889
1026250342,yes,residential,1208.3739610768002,27,32626.096949073606,80.0,raw_height,62.777942929308516,high,1,1.0,pre-1980,29.861345291137695,era1,highrise,ghs_age,889
1026250343,yes,residential,550.9159094423982,27,14874.72955494475,80.0,raw_height,58.268717926147026,high,1,1.0,pre-1980,27.746370315551758,era1,highrise,ghs_age,889
1026250344,yes,residential,550.9140495175877,27,14874.679336974868,80.0,raw_height,58.26869855510564,high,1,1.0,pre-1980,32.01747512817383,era1,highrise,ghs_age,889
1026250345,yes,residential,551.080761916662,27,14879.180571749876,80.0,raw_height,58.27043459871631,high,1,2.0,1980-1989,33.183013916015625,era1,highrise,ghs_age,889
1026250346,yes,residential,550.9121666911436,27,14874.628500660878,80.0,raw_height,58.26867894547816,high,1,2.0,1980-1989,33.183013916015625,era1,highrise,ghs_age,889
1026250347,yes,residential,561.5841969008217,34,19093.862694627936,100.0,raw_height,60.011780953994034,high,1,1.0,pre-1980,33.45436096191406,era1,highrise,ghs_age,889
1026250348,yes,residential,561.2965968072197,34,19084.08429144547,100.0,raw_height,60.008841664994016,high,1,2.0,1980-1989,33.303958892822266,era1,highrise,ghs_age,889
1026250349,yes,residential,1151.2460498454304,34,39142.365694744636,100.0,raw_height,64.13280416955901,high,1,2.0,1980-1989,22.76764678955078,era1,highrise,ghs_age,889
1026250350,yes,residential,1151.3419634280226,34,39145.62675655277,100.0,raw_height,64.13328263059167,high,1,2.0,1980-1989,33.183013916015625,era1,highrise,ghs_age,889
1026250351,yes,residential,1151.2513675400262,34,39142.54649636089,100.0,raw_height,64.13283069770654,high,1,1.0,pre-1980,32.01747512817383,era1,highrise,ghs_age,889
1026484195,yes,residential,190.61733570518737,3,571.8520071155622,9.0,building_type_default,36.707527372421055,low,0,3.0,1990-1999,15.839174270629883,era1,midrise,ghs_age,830
1026484196,yes,residential,987.7103652028258,3,2963.131095608477,9.0,building_type_default,46.13970926009177,high,1,3.0,1990-1999,15.839174270629883,era1,midrise,ghs_age,830
1026484197,yes,residential,945.17365217771,3,2835.5209565331297,9.0,building_type_default,45.88693157739072,high,1,3.0,1990-1999,15.839174270629883,era1,midrise,ghs_age,830
1026484198,yes,residential,483.13818513392044,3,1449.4145554017614,9.0,building_type_default,42.03533583802787,medium,0,3.0,1990-1999,12.295881271362305,era1,midrise,ghs_age,789
1026484199,college,commercial,1382.5472393838802,4,5530.188957535521,10.5,building_type_default,54.0159270731443,high,1,3.0,1990-1999,14.03382396697998,era1,midrise,ghs_age,830
1026484200,yes,residential,95.70682970611594,3,287.1204891183478,9.0,building_type_default,32.77683352052255,low,0,3.0,1990-1999,14.03382396697998,era1,midrise,ghs_age,830
1026484201,yes,residential,494.4773299996512,3,1483.4319899989537,9.0,building_type_default,42.16841308398488,medium,0,3.0,1990-1999,14.03382396697998,era1,midrise,ghs_age,789
1026505183,residential,residential,1286.7428257375584,3,3860.228477212675,9.0,building_type_default,47.658633760863985,high,1,2.0,1980-1989,13.114809036254883,era1,midrise,ghs_age,831
1026505184,residential,residential,1286.9538265036788,3,3860.861479511036,9.0,building_type_default,47.65957554002864,high,1,5.0,2010-2020,8.223445892333984,era3,midrise,ghs_age,831
1026505185,residential,residential,1287.1472985967584,3,3861.4418957902753,9.0,building_type_default,47.66043894626679,high,1,1.0,pre-1980,9.576359748840332,era1,midrise,ghs_age,830
1026505186,residential,residential,1193.352577086063,3,3580.057731258189,9.0,building_type_default,47.22587298872229,high,1,5.0,2010-2020,6.0053510665893555,era3,midrise,ghs_age,830
1026505189,residential,residential,1082.4121956289641,3,3247.2365868868924,9.0,building_type_default,46.665490811651715,high,1,2.0,1980-1989,13.114809036254883,era1,midrise,ghs_age,831
1026505190,yes,residential,698.1216395127497,3,2094.364918538249,9.0,building_type_default,44.14752682064695,medium,0,3.0,1990-1999,17.434904098510742,era1,midrise,ghs_age,831
1026505191,yes,residential,1288.6180562697732,3,3865.8541688093196,9.0,building_type_default,47.666998247043765,high,1,2.0,1980-1989,13.114809036254883,era1,midrise,ghs_age,831
1026505192,yes,residential,1476.231147168544,3,4428.693441505632,9.0,building_type_default,48.44773449705442,high,1,3.0,1990-1999,17.434904098510742,era1,midrise,ghs_age,831
1026505193,yes,residential,1519.3186998838628,3,4557.956099651588,9.0,building_type_default,48.61299728932872,high,1,3.0,1990-1999,13.931198120117188,era1,midrise,ghs_age,831
1026505210,residential,residential,854.3839194163916,3,2563.1517582491747,9.0,building_type_default,45.30708057660364,medium,0,2.0,1980-1989,14.514195442199707,era1,midrise,ghs_age,831
1026505211,residential,residential,853.9693367339197,3,2561.908010201759,9.0,building_type_default,45.30429390940613,medium,0,3.0,1990-1999,17.481111526489258,era1,midrise,ghs_age,831
1026505212,residential,residential,854.3883443374359,3,2563.1650330123075,9.0,building_type_default,45.307110311955626,medium,0,3.0,1990-1999,17.481111526489258,era1,midrise,ghs_age,831
1026505213,residential,residential,882.8390687915198,3,2648.5172063745595,9.0,building_type_default,45.495187212224906,medium,0,2.0,1980-1989,14.514195442199707,era1,midrise,ghs_age,831
1026505214,residential,residential,882.8413444558408,3,2648.5240333675224,9.0,building_type_default,45.495202012309896,medium,0,3.0,1990-1999,17.481111526489258,era1,midrise,ghs_age,831
1026505215,residential,residential,882.8436601412335,3,2648.5309804237004,9.0,building_type_default,45.49521707263811,medium,0,3.0,1990-1999,17.434904098510742,era1,midrise,ghs_age,831
1026505216,residential,residential,871.2985747499547,3,2613.895724249864,9.0,building_type_default,45.419637666187576,medium,0,3.0,1990-1999,17.434904098510742,era1,midrise,ghs_age,831
1026505217,residential,residential,871.5779249424281,3,2614.7337748272844,9.0,building_type_default,45.42147820103125,medium,0,3.0,1990-1999,17.481111526489258,era1,midrise,ghs_age,831
1026505218,residential,residential,871.3827836200163,3,2614.148350860049,9.0,building_type_default,45.420192549262346,medium,0,1.0,pre-1980,18.46092987060547,era1,midrise,ghs_age,831
1026505219,residential,residential,755.8215794742856,3,2267.464738422857,9.0,building_type_default,44.603372877338906,medium,0,2.0,1980-1989,17.267093658447266,era1,midrise,ghs_age,831
1026505220,residential,residential,755.8933201846941,3,2267.6799605540823,9.0,building_type_default,44.60391773284744,medium,0,2.0,1980-1989,17.267093658447266,era1,midrise,ghs_age,831
1026505221,residential,residential,754.0016329131377,3,2262.004898739413,9.0,building_type_default,44.58953346671975,medium,0,1.0,pre-1980,18.46092987060547,era1,midrise,ghs_age,831
1026505222,residential,residential,755.8275517878201,3,2267.4826553634603,9.0,building_type_default,44.603418237766704,medium,0,1.0,pre-1980,18.187063217163086,era1,midrise,ghs_age,830
1026505223,residential,residential,871.3862893347246,3,2614.1588680041737,9.0,building_type_default,45.4202156485387,medium,0,1.0,pre-1980,18.46092987060547,era1,midrise,ghs_age,831
1026505224,residential,residential,871.5562091447914,3,2614.6686274343742,9.0,building_type_default,45.42133514481593,medium,0,1.0,pre-1980,18.46092987060547,era1,midrise,ghs_age,831
1026505225,residential,residential,971.2062941096844,3,2913.618882329053,9.0,building_type_default,46.042947900233614,high,1,1.0,pre-1980,18.187063217163086,era1,midrise,ghs_age,830
1026505226,residential,residential,947.1794866076691,3,2841.5384598230075,9.0,building_type_default,45.89910447756617,high,1,1.0,pre-1980,15.413655281066895,era1,midrise,ghs_age,830
1026505227,residential,residential,947.113646870202,3,2841.340940610606,9.0,building_type_default,45.898705321828245,high,1,1.0,pre-1980,15.413655281066895,era1,midrise,ghs_age,830
1026505228,residential,residential,947.1842936203267,3,2841.55288086098,9.0,building_type_default,45.89913361916479,high,1,3.0,1990-1999,13.916261672973633,era1,midrise,ghs_age,830
1026505229,residential,residential,1152.9489360776495,3,3458.846808232948,9.0,building_type_default,47.02805341383473,high,1,1.0,pre-1980,14.749349594116211,era1,midrise,ghs_age,831
1026505230,residential,residential,1079.573233853224,3,3238.719701559672,9.0,building_type_default,46.650408593418526,high,1,1.0,pre-1980,14.749349594116211,era1,midrise,ghs_age,831
1026505231,residential,residential,946.813851212148,3,2840.441553636444,9.0,building_type_default,45.89688744951497,high,1,1.0,pre-1980,14.749349594116211,era1,midrise,ghs_age,831
1026505232,residential,residential,947.1823049782347,3,2841.546914934704,9.0,building_type_default,45.89912156341881,high,1,1.0,pre-1980,15.413655281066895,era1,midrise,ghs_age,830
1026505233,residential,residential,887.2681973057706,3,2661.804591917312,9.0,building_type_default,45.52392073922772,high,1,1.0,pre-1980,15.413655281066895,era1,midrise,ghs_age,830
1026505234,residential,residential,919.5876899767471,3,2758.7630699302413,9.0,building_type_default,45.7293520074281,high,1,1.0,pre-1980,9.576359748840332,era1,midrise,ghs_age,830
1026505235,residential,residential,843.1111229637628,3,2529.3333688912885,9.0,building_type_default,45.230823897017004,medium,0,1.0,pre-1980,9.704713821411133,era1,midrise,ghs_age,830
1026505236,residential,residential,544.6872994957059,3,1634.0618984871178,9.0,building_type_default,42.723252517679654,medium,0,1.0,pre-1980,18.187063217163086,era1,midrise,ghs_age,830
1026505237,residential,residential,544.5404161446806,3,1633.621248434042,9.0,building_type_default,42.721705066539734,medium,0,1.0,pre-1980,18.187063217163086,era1,midrise,ghs_age,830
1026505238,residential,residential,409.6181369182784,3,1228.8544107548353,9.0,building_type_default,41.0885733962137,low,0,3.0,1990-1999,15.839174270629883,era1,midrise,ghs_age,830
1026526562,yes,residential,2963.6864739590164,3,8891.05942187705,9.0,building_type_default,52.45192150649123,high,1,3.0,1990-1999,9.151046752929688,era1,midrise,ghs_age,708
1028597924,residential,residential,831.1147429956934,5,4155.573714978467,15.0,raw_height,48.62666958486804,high,1,4.0,2000-2009,11.411157608032227,era2,midrise,ghs_age,750
1028597925,residential,residential,1015.9233236546695,5,5079.616618273348,15.0,raw_height,49.77956123647454,high,1,3.0,1990-1999,11.234647750854492,era1,midrise,ghs_age,750
1028597926,residential,residential,1016.16908892145,5,5080.84544460725,15.0,raw_height,49.780950259951716,high,1,3.0,1990-1999,12.41225814819336,era1,midrise,ghs_age,750
1028597927,residential,residential,800.148304820869,5,4000.7415241043454,15.0,raw_height,48.40867438814551,high,1,4.0,2000-2009,9.563591003417969,era2,midrise,ghs_age,751
1028597928,residential,residential,800.1097793572138,5,4000.5488967860692,15.0,raw_height,48.40839796451842,high,1,4.0,2000-2009,9.563591003417969,era2,midrise,ghs_age,750
1028597929,residential,residential,799.8032467513633,5,3999.0162337568163,15.0,raw_height,48.406198092031964,high,1,4.0,2000-2009,9.563591003417969,era2,midrise,ghs_age,750
1028597930,residential,residential,799.9546703033726,5,3999.773351516863,15.0,raw_height,48.40728490874891,high,1,4.0,2000-2009,10.529677391052246,era2,midrise,ghs_age,750
1028597943,retail,commercial,2387.220575971074,3,7161.661727913222,9.0,raw_height,56.32993967859316,high,1,3.0,1990-1999,12.41225814819336,era1,midrise,ghs_age,750
1028934321,yes,residential,536.6852573466464,3,1610.0557720399393,9.0,building_type_default,42.638336296227145,medium,0,2.0,1980-1989,6.728988170623779,era1,midrise,ghs_age,672
1028934322,yes,residential,732.8671183844419,3,2198.601355153326,9.0,building_type_default,44.42633172388138,medium,0,2.0,1980-1989,6.728988170623779,era1,midrise,ghs_age,672
1028934323,yes,residential,142.58752906085047,3,427.76258718255144,9.0,building_type_default,35.04886051125237,low,0,2.0,1980-1989,6.728988170623779,era1,midrise,ghs_age,672
1029393708,college,commercial,1715.6071581051292,4,6862.428632420517,10.5,building_type_default,55.37979015092325,high,1,2.0,1980-1989,12.587076187133789,era1,midrise,ghs_age,710
1029393709,college,commercial,364.6692436891493,4,1458.6769747565972,10.5,building_type_default,45.60207236123826,high,1,5.0,2010-2020,11.990750312805176,era3,midrise,ghs_age,710
1029393710,apartments,residential,1148.7103511847472,6,6892.262107108483,16.4,raw_height,51.10576505748852,high,1,2.0,1980-1989,13.344411849975586,era1,midrise,ghs_age,710
1029393711,apartments,residential,1257.5959292915086,6,7545.5755757490515,16.4,raw_height,51.62589827245967,high,1,2.0,1980-1989,14.223670959472656,era1,midrise,ghs_age,710
1029393712,apartments,residential,1257.8909583444129,6,7547.345750066477,16.0,raw_height,51.45513996882543,high,1,2.0,1980-1989,14.223670959472656,era1,midrise,ghs_age,711
1029393713,apartments,residential,1191.3885837362382,5,5956.94291868119,15.0,building_levels,50.694536814859035,high,1,1.0,pre-1980,14.084126472473145,era1,midrise,ghs_age,711
1029393714,apartments,residential,1500.5779825212353,6,9003.46789512741,16.5,raw_height,52.6829725568724,high,1,1.0,pre-1980,13.420209884643555,era1,midrise,ghs_age,711
1029393717,construction,mixed_unknown,1058.9663804492575,4,4235.86552179703,10.0,fallback_default,44.88279325401418,medium,0,5.0,2010-2020,11.357419967651367,era3,midrise,ghs_age,710
1029393718,construction,mixed_unknown,1096.7548328796881,4,4387.019331518753,10.0,fallback_default,45.07408293618526,medium,0,1.0,pre-1980,12.302774429321289,era1,midrise,ghs_age,710
1029410057,construction,mixed_unknown,64.32097962492611,4,257.28391849970444,10.0,fallback_default,29.665397165634715,low,0,5.0,2010-2020,11.357419967651367,era3,midrise,ghs_age,710
1029410058,construction,mixed_unknown,54.218937964667084,4,216.87575185866834,10.0,fallback_default,28.747949078811747,low,0,1.0,pre-1980,12.302774429321289,era1,midrise,ghs_age,710
1029446392,apartments,residential,1002.22487320187,3,3006.67461960561,9.0,building_type_default,46.223480423985805,high,1,3.0,1990-1999,12.089116096496582,era1,midrise,ghs_age,752
1029446396,yes,residential,133.03396155339192,3,399.10188466017576,9.0,building_type_default,34.653089690024935,low,0,1.0,pre-1980,12.858694076538086,era1,midrise,ghs_age,752
1029446397,yes,residential,738.0467986743291,3,2214.1403960229873,9.0,building_type_default,44.46676017818249,medium,0,1.0,pre-1980,12.858694076538086,era1,midrise,ghs_age,752
1029446398,yes,residential,44.12569881065453,3,132.3770964319636,9.0,building_type_default,28.395392081007664,low,0,1.0,pre-1980,12.858694076538086,era1,midrise,ghs_age,752
