id,typology,total_floor_area_m2,annual_pv_kwh,is_high_potential
647933363,lowrise,2771.49,107533.63,1
647933364,lowrise,3282.41,127357.54,1
647933365,lowrise,3652.55,141719.08,1
647933366,lowrise,3201.17,124205.24,1
647933370,lowrise,2933.04,113802.10,1
647933371,midrise,3470.50,95091.59,1
647933372,highrise,5877.17,35850.74,1
647933382,midrise,8716.03,238819.25,1
647967925,highrise,4719.04,28786.12,1
647967926,highrise,4811.81,29352.07,1
647967927,highrise,2710.73,16535.44,1
647967928,highrise,4378.00,26705.83,1
647967929,midrise,4332.75,118717.34,1
647967932,highrise,3032.29,18496.95,1
647967934,midrise,2952.77,80905.79,1
647967936,midrise,4475.10,122617.62,1
647967937,midrise,4233.20,115989.68,1
647967938,midrise,3191.18,87438.46,1
647967939,midrise,3124.28,85605.17,1
647967940,midrise,4457.62,122138.68,1
647967941,midrise,3359.09,92039.01,1
647967952,midrise,2856.19,78259.64,1
647967956,midrise,2740.33,75084.95,1
647967959,lowrise,2764.85,107276.23,1
647967961,highrise,2819.37,17198.14,1
647967963,midrise,3268.28,89550.94,1
647967966,midrise,3163.84,86689.20,1
647967967,midrise,4127.01,113080.03,1
647967968,midrise,8260.85,226347.41,1
647967973,midrise,3257.00,89241.92,1
647967974,midrise,2706.85,74167.59,1
647967976,midrise,2660.30,72892.25,1
647967993,lowrise,3494.67,135593.17,1
647968018,lowrise,5688.82,220726.19,1
647968019,lowrise,4548.46,176480.30,1
647968020,lowrise,4560.10,176931.85,1
647968021,lowrise,5798.57,224984.58,1
647968022,lowrise,3799.75,147430.38,1
648364227,lowrise,7951.48,308517.54,1
648364240,lowrise,28340.70,1099619.30,1
648364347,lowrise,8699.11,337525.43,1
648364351,lowrise,5522.56,214275.31,1
648364354,lowrise,20298.01,787562.83,1
648364355,lowrise,2680.42,104000.40,1
648364356,lowrise,4093.64,158833.31,1
648364358,lowrise,10143.77,393578.13,1
648364362,lowrise,3779.20,146632.87,1
648364363,lowrise,6732.23,261210.65,1
648364364,lowrise,11512.37,446679.90,1
648364375,lowrise,2679.71,103972.65,1
648364390,lowrise,6592.12,255774.37,1
648364404,lowrise,6331.51,245662.49,1
648364405,lowrise,21697.94,841880.23,1
648364406,lowrise,8212.87,318659.54,1
648379845,lowrise,13633.44,528977.42,1
648379849,lowrise,4997.16,193889.83,1
648379853,lowrise,5270.78,204506.22,1
648379855,lowrise,4643.36,180162.53,1
648379856,lowrise,2771.22,107523.15,1
648379871,lowrise,3111.74,120735.48,1
648379882,lowrise,2937.38,113970.40,1
648379899,lowrise,6102.57,236779.87,1
648379901,lowrise,2962.34,114938.89,1
648379902,lowrise,3072.16,119199.96,1
648379904,lowrise,4419.72,171485.06,1
648379912,lowrise,2745.79,106536.78,1
648379922,lowrise,3948.26,153192.44,1
648386598,lowrise,4159.75,161398.12,1
648386631,lowrise,2693.61,104512.16,1
648386697,lowrise,9636.61,373900.33,1
648386715,lowrise,3222.59,125036.68,1
648640035,lowrise,9115.13,353666.91,1
648640036,lowrise,10012.65,388490.74,1
648645038,lowrise,8932.60,346584.74,1
648645050,lowrise,28554.67,1107921.23,1
648645052,lowrise,10439.39,405048.49,1
648645066,lowrise,2950.92,114495.89,1
648646338,lowrise,3310.60,128451.45,1
648646339,lowrise,2747.37,106598.05,1
648646340,lowrise,5147.35,199717.34,1
648646341,lowrise,6511.03,252628.13,1
648646347,lowrise,3345.17,129792.65,1
648646348,lowrise,2723.69,105679.32,1
648646363,lowrise,5503.99,213554.80,1
648646367,lowrise,5161.24,200256.08,1
648646368,lowrise,3145.31,122038.22,1
648646375,lowrise,11232.81,435833.08,1
648646377,lowrise,2937.34,113968.70,1
648646408,lowrise,6948.76,269611.79,1
648646417,lowrise,6945.96,269503.27,1
648646419,lowrise,4951.13,192103.93,1
648649655,lowrise,23164.79,898793.84,1
648649657,lowrise,2796.27,108495.32,1
648649660,lowrise,3133.31,121572.48,1
648649674,lowrise,3658.88,141964.43,1
648649677,lowrise,3665.43,142218.75,1
648649681,lowrise,8096.48,314143.30,1
648649692,lowrise,9035.55,350579.53,1
648649695,lowrise,3220.43,124952.66,1
648649702,lowrise,4154.77,161205.06,1
648649725,lowrise,5953.82,231008.39,1
648649732,lowrise,6927.80,268798.68,1
648649733,lowrise,5076.15,196954.77,1
648649736,lowrise,6877.73,266855.81,1
648649741,midrise,5694.53,156030.03,1
648649743,lowrise,8145.92,316061.62,1
648649747,lowrise,3129.32,121417.74,1
648649750,lowrise,7210.83,279780.07,1
648649752,lowrise,3041.20,117998.51,1
648652012,lowrise,3264.22,126651.57,1
648652042,lowrise,16927.52,656787.90,1
648652045,lowrise,9674.55,375372.49,1
648652046,lowrise,3838.22,148923.03,1
648652047,lowrise,10060.14,390333.57,1
648652054,lowrise,7803.09,302759.85,1
648652055,lowrise,3717.01,144220.09,1
648652056,lowrise,5009.39,194364.49,1
648652061,lowrise,14272.80,553784.65,1
648652071,lowrise,4502.87,174711.37,1
648652073,lowrise,6277.19,243554.79,1
648652097,lowrise,5258.55,204031.72,1
648652104,lowrise,2855.26,110784.08,1
648652116,lowrise,3959.87,153643.12,1
648652119,lowrise,7754.40,300870.82,1
648652125,lowrise,4674.80,181382.42,1
648652126,lowrise,5215.99,202380.48,1
648652129,lowrise,4834.65,187584.57,1
648653396,lowrise,6384.81,247730.54,1
648653417,lowrise,3005.00,116594.04,1
648655169,lowrise,3075.33,119322.85,1
648655178,lowrise,3825.32,148422.34,1
648655180,lowrise,4981.96,193300.19,1
648908512,lowrise,8592.95,333406.57,1
648913188,midrise,2849.10,78065.37,1
648913189,midrise,2741.66,75121.46,1
648913190,midrise,2766.83,75811.03,1
648913191,midrise,6013.15,164760.32,1
648913196,midrise,3186.79,87318.17,1
648913198,midrise,3126.04,85653.60,1
648913199,midrise,2895.93,79348.58,1
648913211,lowrise,3913.23,151833.16,1
648913214,lowrise,4692.44,182066.66,1
648913219,lowrise,16480.48,639442.69,1
648913222,midrise,6948.55,190390.35,1
648913223,midrise,6328.78,173408.56,1
648913226,lowrise,13059.92,506725.07,1
648913236,lowrise,3306.09,128276.23,1
648913244,lowrise,3451.08,133901.79,1
648913247,lowrise,3228.73,125274.82,1
648913258,lowrise,3495.91,135641.30,1
648913261,lowrise,3374.17,130917.63,1
648913264,lowrise,2779.91,107860.65,1
648913265,midrise,3084.17,84506.22,1
648913266,midrise,3387.22,92809.78,1
648913268,midrise,2772.83,75975.63,1
648913269,midrise,3054.93,83705.18,1
648913282,lowrise,3352.07,130060.40,1
648913283,lowrise,5458.84,211803.08,1
648913287,midrise,5217.47,142958.59,1
648913289,lowrise,5265.13,204287.01,1
648913290,lowrise,12998.05,504324.33,1
648913291,midrise,4474.36,122597.44,1
648913292,midrise,4894.95,134121.76,1
648913293,lowrise,2816.76,109290.40,1
648913297,lowrise,2862.99,111084.00,1
648913302,lowrise,2870.71,111383.64,1
648913303,lowrise,2852.16,110663.91,1
648913307,lowrise,4816.52,186880.99,1
648913308,lowrise,3569.56,138498.96,1
648913315,lowrise,2825.79,109640.84,1
648913321,lowrise,6750.60,261923.20,1
648913324,lowrise,3940.65,152897.30,1
648913327,lowrise,2736.44,106173.83,1
648913330,lowrise,2706.81,105024.13,1
648913331,lowrise,3061.03,118767.90,1
648913333,lowrise,3559.71,138116.86,1
648913335,lowrise,5150.33,199832.94,1
648913336,lowrise,4969.37,192811.41,1
648913338,lowrise,5273.60,204615.60,1
648913340,lowrise,5725.79,222160.46,1
648913351,lowrise,13255.04,514295.65,1
648913360,midrise,2784.90,76306.26,1
648913361,midrise,2665.44,73032.94,1
648913369,midrise,2790.55,76461.20,1
648913376,midrise,4570.31,125226.53,1
648913380,midrise,4145.31,113581.53,1
648913381,midrise,4233.13,115987.83,1
648913384,lowrise,4476.89,173703.17,1
648913392,lowrise,2712.90,105260.70,1
648913395,lowrise,3148.47,122160.81,1
648913396,lowrise,3949.62,153245.26,1
648913398,lowrise,3045.79,118176.64,1
648913400,lowrise,2932.00,113761.45,1
648913401,lowrise,2765.62,107306.15,1
648913405,lowrise,5997.76,232713.15,1
648913406,lowrise,2824.96,109608.32,1
648926608,lowrise,2669.97,103594.76,1
648926609,midrise,2864.06,78475.24,1
648926610,midrise,3200.33,87689.05,1
648926627,midrise,4278.68,117235.86,1
648926641,lowrise,5044.73,195735.53,1
648926644,lowrise,2714.58,105325.84,1
648926649,lowrise,5593.07,217011.23,1
648926656,lowrise,3141.58,121893.23,1
648926657,lowrise,3228.10,125250.12,1
648926658,lowrise,3223.04,125054.00,1
648926660,lowrise,6201.47,240616.97,1
648926670,lowrise,5430.69,210710.74,1
648926679,midrise,2764.84,75756.51,1
648926683,midrise,3354.76,91920.45,1
648926684,lowrise,2721.67,105600.83,1
648926688,lowrise,2804.02,108796.08,1
648926689,lowrise,6509.74,252577.88,1
648926691,lowrise,3813.13,147949.56,1
648926694,lowrise,4006.85,155465.94,1
648926695,lowrise,5903.37,229050.80,1
648926702,midrise,2678.60,73393.68,1
648926703,lowrise,2949.14,114426.79,1
648926708,lowrise,2756.02,106933.48,1
648926709,midrise,4836.79,132527.99,1
648926711,lowrise,4766.70,184947.83,1
648926712,lowrise,16677.75,647096.55,1
648926713,midrise,3818.36,104622.96,1
648926717,midrise,3279.47,89857.57,1
648926719,lowrise,4205.42,163170.33,1
648926723,midrise,4120.31,112896.41,1
648926724,midrise,3128.07,85709.03,1
648926725,midrise,4083.78,111895.55,1
648926727,lowrise,3042.08,118032.65,1
648926729,lowrise,6679.15,259151.17,1
648926730,lowrise,2914.30,113075.01,1
648926731,lowrise,4311.85,167299.77,1
648926732,lowrise,3433.56,133222.12,1
648926733,lowrise,3389.91,131528.56,1
648926738,lowrise,3666.18,142247.80,1
648926745,lowrise,2749.70,106688.54,1
648926746,lowrise,4743.78,184058.59,1
648926751,lowrise,7265.48,281900.73,1
648926752,lowrise,6930.17,268890.49,1
648926754,lowrise,3566.59,138383.67,1
648926756,lowrise,7039.60,273136.44,1
648926760,lowrise,2890.79,112162.52,1
648926762,lowrise,3544.24,137516.56,1
648926765,lowrise,5468.02,212159.11,1
648926766,midrise,3442.53,94325.20,1
648926775,lowrise,4665.90,181036.83,1
648926778,lowrise,5074.95,196907.92,1
648926781,lowrise,3149.84,122213.90,1
648926782,lowrise,7287.44,282752.65,1
648926783,lowrise,3038.42,117890.65,1
648926784,lowrise,10013.51,388524.12,1
648926785,lowrise,5274.43,204647.79,1
648926788,lowrise,5757.64,223396.59,1
648926791,midrise,3832.48,105009.82,1
648926793,lowrise,2741.14,106356.35,1
648926794,lowrise,2894.87,112321.04,1
648926795,lowrise,2936.61,113940.32,1
648926797,lowrise,4255.35,165107.46,1
648926799,lowrise,2770.24,107485.28,1
649017935,lowrise,2885.12,111942.54,1
649017936,lowrise,2789.44,108230.16,1
649017942,lowrise,2803.13,108761.55,1
649017944,midrise,2911.86,79785.03,1
649017950,midrise,3542.08,97053.10,1
649017979,midrise,2761.42,75662.92,1
649017996,lowrise,3581.56,138964.65,1
649017999,lowrise,5511.61,213850.61,1
649018001,lowrise,2674.19,103758.44,1
649018006,lowrise,2825.70,109637.35,1
649018008,lowrise,8582.09,332985.13,1
649018013,midrise,3911.94,107187.21,1
649018019,lowrise,4121.96,159931.99,1
649018021,lowrise,3166.64,122865.76,1
649018025,lowrise,3419.21,132665.36,1
649018027,lowrise,5172.70,200700.86,1
649018029,lowrise,14868.46,576896.13,1
649018042,midrise,2809.60,76983.06,1
649018044,midrise,6927.09,189802.31,1
649018050,lowrise,3648.60,141565.62,1
649018054,lowrise,13395.03,519727.30,1
649018057,lowrise,4921.57,190956.74,1
649018061,midrise,3532.22,96782.81,1
649018063,lowrise,5845.63,226810.53,1
649018067,lowrise,3637.47,141133.82,1
649018071,midrise,3846.95,105406.50,1
649018111,highrise,4012.19,24474.38,1
649018129,lowrise,3361.26,130417.07,1
649018133,lowrise,3240.38,125726.73,1
649018134,lowrise,4522.73,175481.84,1
649018135,lowrise,5435.54,210898.98,1
649018136,midrise,5461.61,149648.14,1
649018139,midrise,3417.02,93626.29,1
649018140,midrise,4166.50,114162.10,1
649018146,lowrise,2663.89,103359.01,1
649018149,midrise,3311.76,90742.16,1
649018152,midrise,4639.39,127119.18,1
649018156,lowrise,3057.61,118635.23,1
649018157,midrise,2820.01,77268.18,1
649018159,midrise,8075.93,221280.55,1
649018160,highrise,3762.12,22948.92,1
649018161,midrise,5013.54,137370.88,1
649018171,midrise,2689.93,73704.05,1
649018172,midrise,3833.57,105039.77,1
649018175,midrise,3095.02,84803.68,1
649018176,lowrise,14209.12,551313.68,1
649018177,midrise,7119.65,195078.49,1
649018180,midrise,3076.11,84285.32,1
649018182,lowrise,2691.76,104440.42,1
649018183,lowrise,2947.86,114377.14,1
649018184,lowrise,2976.34,115482.16,1
649018186,lowrise,3783.89,146814.75,1
649018189,lowrise,3427.84,133000.25,1
649018193,lowrise,3837.47,148893.94,1
649018197,lowrise,4320.31,167628.18,1
649018204,lowrise,2911.18,112953.80,1
649018206,lowrise,7013.82,272136.17,1
649018210,lowrise,3710.60,143971.11,1
649018216,lowrise,5678.47,220324.49,1
649018218,lowrise,4979.21,193193.40,1
649018224,lowrise,4832.58,187504.02,1
649018230,lowrise,3945.96,153103.15,1
649018231,lowrise,3977.26,154317.70,1
649018232,lowrise,2656.66,103078.27,1
649018236,lowrise,4081.86,158376.02,1
649018237,lowrise,3505.54,136015.13,1
649018238,lowrise,2765.02,107282.71,1
649018239,lowrise,3128.34,121379.55,1
649018250,lowrise,4775.96,185307.18,1
649018252,lowrise,3294.08,127810.27,1
649018254,lowrise,2970.40,115251.60,1
649027354,lowrise,5410.45,209925.52,1
649027357,lowrise,3179.70,123372.45,1
649027359,lowrise,3033.60,117703.66,1
649027363,lowrise,2710.54,105168.85,1
649027366,midrise,2905.53,79611.45,1
649027368,lowrise,3556.52,137992.86,1
649027371,lowrise,2980.03,115625.21,1
649027374,lowrise,7476.72,290096.66,1
649027391,midrise,2984.37,81771.81,1
649027455,midrise,2774.58,76023.46,1
649027473,lowrise,4099.51,159060.80,1
649027488,lowrise,5714.63,221727.75,1
649027491,midrise,7284.31,199590.02,1
649027493,lowrise,4762.96,184802.76,1
649027497,lowrise,2680.89,104018.50,1
649027504,lowrise,13059.24,506698.35,1
649027510,midrise,3812.61,104465.51,1
649027513,midrise,3833.30,105032.31,1
649027518,lowrise,9485.34,368031.25,1
649027520,midrise,4676.25,128129.14,1
649027523,midrise,4867.13,133359.31,1
649027525,midrise,7034.73,192751.73,1
649027527,midrise,3451.27,94564.73,1
649027534,lowrise,5342.20,207277.18,1
649027551,lowrise,2844.03,110348.29,1
649027561,lowrise,4200.65,162985.33,1
649027565,lowrise,3336.94,129473.11,1
649027567,midrise,3688.17,101055.96,1
649027570,midrise,3673.40,100651.27,1
649027572,lowrise,8923.13,346217.31,1
649027574,midrise,4884.39,133832.21,1
649047187,lowrise,6362.29,246856.82,1
649047188,lowrise,4986.36,193470.86,1
649047190,lowrise,12083.09,468824.00,1
649047192,lowrise,3522.78,136683.94,1
649047193,lowrise,2681.72,104050.73,1
649047196,lowrise,6153.76,238766.08,1
649047198,lowrise,3370.23,130765.11,1
649047202,lowrise,2708.53,105091.15,1
649047203,lowrise,6801.82,263910.44,1
649047204,lowrise,8625.39,334665.14,1
649047205,lowrise,17412.92,675621.27,1
649047207,lowrise,4290.71,166479.74,1
649047208,lowrise,3101.86,120352.28,1
649047209,lowrise,7830.41,303820.07,1
649047210,lowrise,6826.23,264857.53,1
649047211,lowrise,7824.93,303607.13,1
649047216,lowrise,3330.54,129224.81,1
649047218,lowrise,3837.59,148898.47,1
649047223,lowrise,4867.17,188846.07,1
649047229,lowrise,13680.18,530790.82,1
649047231,lowrise,5331.40,206858.35,1
649047233,lowrise,5240.69,203338.92,1
649047235,lowrise,5324.97,206608.83,1
649047237,lowrise,3338.26,129524.63,1
649047242,lowrise,3111.27,120717.21,1
649047244,lowrise,3627.88,140761.58,1
649047246,lowrise,3218.34,124871.67,1
649047248,lowrise,4587.58,177998.06,1
649047250,lowrise,10544.60,409130.63,1
649047254,lowrise,2688.44,104311.36,1
649047258,lowrise,3028.04,117487.80,1
649047260,lowrise,2822.20,109501.23,1
649047262,lowrise,2838.08,110117.41,1
649047264,lowrise,2982.26,115711.63,1
649047267,lowrise,2902.10,112601.64,1
649047269,lowrise,5339.93,207189.17,1
649047271,lowrise,4495.12,174410.83,1
649047273,lowrise,3665.60,142225.31,1
649047275,midrise,3083.61,84491.04,1
649047277,midrise,2700.51,73993.95,1
649047281,lowrise,3756.46,145750.67,1
649047284,lowrise,3811.34,147880.02,1
649047286,lowrise,17399.15,675086.96,1
649047297,lowrise,3040.77,117981.78,1
649047300,lowrise,2979.07,115587.78,1
649047302,lowrise,2825.15,109615.65,1
649047308,lowrise,2999.18,116368.01,1
649047338,lowrise,8494.71,329594.72,1
649047354,lowrise,2769.56,107458.82,1
649047357,lowrise,3152.35,122311.34,1
649047359,lowrise,3554.93,137931.17,1
649047362,lowrise,3828.80,148557.26,1
649047365,lowrise,2837.36,110089.42,1
649047370,lowrise,3011.57,116848.87,1
649047377,midrise,8292.15,227204.88,1
649047381,midrise,2974.11,81490.53,1
649047389,lowrise,3757.49,145790.64,1
649047391,lowrise,3024.23,117339.95,1
649047392,lowrise,3328.40,129141.96,1
649047397,lowrise,5286.58,205119.27,1
649047402,lowrise,12132.68,470748.05,1
649047404,lowrise,2735.17,106124.76,1
649047419,lowrise,3898.53,151263.00,1
649047432,lowrise,4233.52,164260.50,1
649047434,lowrise,4325.00,167810.08,1
649047437,lowrise,3525.60,136793.39,1
649047438,lowrise,2665.78,103432.12,1
649047440,lowrise,2808.36,108964.45,1
649047442,lowrise,5052.32,196030.10,1
649047443,lowrise,5035.95,195394.88,1
649047444,lowrise,2889.22,112101.69,1
649059278,lowrise,2817.26,109309.60,1
649059291,lowrise,2887.31,112027.59,1
649059301,midrise,3296.03,90311.16,1
649059302,lowrise,3398.81,131873.64,1
649059304,lowrise,4062.98,157643.62,1
649059305,lowrise,2705.34,104967.30,1
649059307,lowrise,2937.59,113978.31,1
649059308,lowrise,4537.01,176035.82,1
649059310,lowrise,5262.49,204184.80,1
649059311,lowrise,3900.46,151337.79,1
649059312,lowrise,4956.39,192308.12,1
649059313,lowrise,7343.31,284920.40,1
649059315,lowrise,4813.21,186752.66,1
649059316,lowrise,3597.81,139594.90,1
649059318,lowrise,7658.95,297167.11,1
649059321,midrise,2991.35,81962.93,1
649059322,lowrise,4276.50,165928.21,1
649059334,lowrise,2934.08,113842.32,1
649059336,lowrise,7993.58,310150.92,1
649059337,lowrise,3303.85,128189.54,1
649059339,lowrise,4561.64,176991.55,1
649059340,lowrise,8085.45,313715.31,1
649059344,lowrise,4591.12,178135.42,1
649059346,lowrise,2818.69,109365.02,1
649059352,lowrise,4998.68,193948.73,1
649059356,lowrise,3119.46,121035.19,1
649059383,lowrise,3148.46,122160.17,1
649059384,lowrise,2717.50,105438.90,1
649059385,lowrise,2686.49,104235.98,1
649059388,lowrise,6400.46,248337.74,1
649059389,lowrise,5180.67,201010.09,1
649059399,lowrise,3624.06,140613.51,1
649059402,lowrise,3318.93,128774.66,1
649059408,lowrise,2671.06,103637.25,1
649059409,lowrise,3196.38,124019.70,1
649059411,lowrise,2915.99,113140.36,1
649059412,lowrise,3269.07,126840.05,1
649059413,lowrise,3575.89,138744.72,1
649059415,lowrise,3260.88,126522.30,1
649059419,lowrise,3497.96,135721.04,1
649059433,lowrise,3282.93,127377.56,1
649059435,lowrise,2900.66,112545.67,1
649059441,lowrise,3338.88,129548.68,1
649059449,lowrise,3950.05,153261.95,1
649059459,lowrise,2688.07,104297.24,1
649059470,lowrise,51902.71,2013824.98,1
649059471,lowrise,4332.32,168094.10,1
649073467,lowrise,3777.30,146559.11,1
649073471,lowrise,3661.82,142078.57,1
649073479,lowrise,3108.96,120627.84,1
649073486,lowrise,3342.67,129695.61,1
649073487,lowrise,3297.28,127934.45,1
649073488,lowrise,3376.39,131003.82,1
649073489,lowrise,6913.85,268257.45,1
649073495,lowrise,3219.67,124923.04,1
649073496,lowrise,3287.77,127565.38,1
649073497,lowrise,3711.46,144004.49,1
649073498,lowrise,7528.20,292094.18,1
649073499,lowrise,3179.71,123372.64,1
649073500,lowrise,3917.89,152014.23,1
649073506,lowrise,4849.15,188147.07,1
649073507,lowrise,4870.61,188979.50,1
649073509,lowrise,3608.19,139997.78,1
649073516,midrise,3118.09,85435.55,1
649073519,lowrise,3809.56,147810.94,1
649073522,midrise,2924.68,80136.10,1
649073528,midrise,3729.30,102182.92,1
649138938,lowrise,6260.06,242890.18,1
649138939,lowrise,3706.05,143794.88,1
649138941,midrise,3144.66,86163.73,1
649138942,midrise,3162.28,86646.39,1
649138947,midrise,5045.16,138237.50,1
649138949,midrise,2996.06,82092.17,1
649138950,midrise,5838.50,159975.01,1
649138951,midrise,4190.62,114823.09,1
649138954,lowrise,3969.22,154005.71,1
